Timestamp,UTC,Callsign,Position,Altitude,Speed,Direction
1501765802,2017-08-03T13:10:02Z,BOE004,"46.397266,-87.437096",43000,524,62
1501765741,2017-08-03T13:09:01Z,BOE004,"46.326645,-87.634094",43000,522,62
1501765676,2017-08-03T13:07:56Z,BOE004,"46.253723,-87.836296",42975,521,62
1501765610,2017-08-03T13:06:50Z,BOE004,"46.181587,-88.034752",42975,522,62
1501765549,2017-08-03T13:05:49Z,BOE004,"46.114323,-88.218567",43000,522,62
1501765486,2017-08-03T13:04:46Z,BOE004,"46.042969,-88.412277",42975,521,60
1501765425,2017-08-03T13:03:45Z,BOE004,"45.959255,-88.580704",42975,520,49
1501765362,2017-08-03T13:02:42Z,BOE004,"45.860916,-88.746552",42975,522,49
1501765274,2017-08-03T13:01:14Z,BOE004,"45.722672,-88.978737",43000,522,49
1501765220,2017-08-03T13:00:20Z,BOE004,"45.639023,-89.117935",42975,521,49
1501765156,2017-08-03T12:59:16Z,BOE004,"45.538376,-89.284645",43000,520,49
1501765094,2017-08-03T12:58:14Z,BOE004,"45.440002,-89.446564",43000,519,49
1501765033,2017-08-03T12:57:13Z,BOE004,"45.344193,-89.603447",42975,522,48
1501764970,2017-08-03T12:56:10Z,BOE004,"45.244675,-89.765495",43000,523,48
1501764906,2017-08-03T12:55:06Z,BOE004,"45.143829,-89.928719",42975,525,48
1501764844,2017-08-03T12:54:04Z,BOE004,"45.042206,-90.092209",42975,527,48
1501764783,2017-08-03T12:53:03Z,BOE004,"44.944244,-90.248894",42975,528,48
1501764722,2017-08-03T12:52:02Z,BOE004,"44.846191,-90.404816",43000,527,48
1501764659,2017-08-03T12:50:59Z,BOE004,"44.7453,-90.564423",42975,526,48
1501764595,2017-08-03T12:49:55Z,BOE004,"44.643085,-90.725235",42975,525,48
1501764532,2017-08-03T12:48:52Z,BOE004,"44.540764,-90.885201",43000,526,48
1501764469,2017-08-03T12:47:49Z,BOE004,"44.436905,-91.046646",42975,526,47
1501764406,2017-08-03T12:46:46Z,BOE004,"44.335556,-91.203331",42975,520,47
1501764343,2017-08-03T12:45:43Z,BOE004,"44.232422,-91.361977",42975,521,47
1501764279,2017-08-03T12:44:39Z,BOE004,"44.130295,-91.518097",42975,523,47
1501764216,2017-08-03T12:43:36Z,BOE004,"44.0285,-91.672867",43000,518,47
1501764154,2017-08-03T12:42:34Z,BOE004,"43.926086,-91.827499",42975,514,47
1501764091,2017-08-03T12:41:31Z,BOE004,"43.825535,-91.978783",42975,514,47
1501764028,2017-08-03T12:40:28Z,BOE004,"43.72522,-92.128731",43000,510,47
1501763965,2017-08-03T12:39:25Z,BOE004,"43.624054,-92.279282",42975,512,47
1501763902,2017-08-03T12:38:22Z,BOE004,"43.522064,-92.430153",42975,514,47
1501763839,2017-08-03T12:37:19Z,BOE004,"43.421219,-92.57885",43000,515,47
1501763768,2017-08-03T12:36:08Z,BOE004,"43.305725,-92.747856",42975,512,46
1501763707,2017-08-03T12:35:07Z,BOE004,"43.205704,-92.893303",42975,514,47
1501763645,2017-08-03T12:34:05Z,BOE004,"43.105316,-93.038292",43000,508,46
1501763582,2017-08-03T12:33:02Z,BOE004,"43.003468,-93.185379",43000,514,46
1501763519,2017-08-03T12:31:59Z,BOE004,"42.898724,-93.335983",43000,524,46
1501763456,2017-08-03T12:30:56Z,BOE004,"42.793098,-93.486115",42975,524,46
1501763395,2017-08-03T12:29:55Z,BOE004,"42.692265,-93.629066",43000,523,46
1501763332,2017-08-03T12:28:52Z,BOE004,"42.586964,-93.777702",42975,524,46
1501763270,2017-08-03T12:27:50Z,BOE004,"42.47752,-93.922058",43000,515,39
1501763206,2017-08-03T12:26:46Z,BOE004,"42.358952,-94.045906",43000,508,37
1501763143,2017-08-03T12:25:43Z,BOE004,"42.242569,-94.165627",43000,503,37
1501763080,2017-08-03T12:24:40Z,BOE004,"42.125725,-94.285431",43000,500,37
1501763018,2017-08-03T12:23:38Z,BOE004,"42.00975,-94.403648",43000,497,37
1501762954,2017-08-03T12:22:34Z,BOE004,"41.894989,-94.520065",43000,495,37
1501762891,2017-08-03T12:21:31Z,BOE004,"41.779701,-94.636421",42975,493,37
1501762828,2017-08-03T12:20:28Z,BOE004,"41.660248,-94.737343",43000,478,26
1501762765,2017-08-03T12:19:25Z,BOE004,"41.535324,-94.82",42975,477,26
1501762701,2017-08-03T12:18:21Z,BOE004,"41.409943,-94.902588",43000,475,26
1501762638,2017-08-03T12:17:18Z,BOE004,"41.286064,-94.983925",43000,472,26
1501762575,2017-08-03T12:16:15Z,BOE004,"41.162838,-95.064384",43000,468,26
1501762513,2017-08-03T12:15:13Z,BOE004,"41.040592,-95.143784",43000,466,26
1501762449,2017-08-03T12:14:09Z,BOE004,"40.918304,-95.223022",42975,464,26
1501762386,2017-08-03T12:13:06Z,BOE004,"40.797409,-95.300903",43000,465,26
1501762323,2017-08-03T12:12:03Z,BOE004,"40.675461,-95.379211",43000,464,26
1501762262,2017-08-03T12:11:02Z,BOE004,"40.558731,-95.453835",43000,469,25
1501762199,2017-08-03T12:09:59Z,BOE004,"40.435684,-95.532288",43000,468,25
1501762137,2017-08-03T12:08:57Z,BOE004,"40.312408,-95.610596",42975,465,25
1501762073,2017-08-03T12:07:53Z,BOE004,"40.189198,-95.688362",42975,460,25
1501762010,2017-08-03T12:06:50Z,BOE004,"40.06942,-95.763702",42975,458,25
1501761947,2017-08-03T12:05:47Z,BOE004,"39.94936,-95.838982",43000,459,25
1501761884,2017-08-03T12:04:44Z,BOE004,"39.828781,-95.91423",43000,459,25
1501761818,2017-08-03T12:03:38Z,BOE004,"39.700958,-95.99408",42975,459,23
1501761812,2017-08-03T12:03:32Z,BOE004,"39.689392,-96.000328",42975,456,18
1501761791,2017-08-03T12:03:11Z,BOE004,"39.645584,-96.010117",42975,446,358
1501761785,2017-08-03T12:03:05Z,BOE004,"39.634716,-96.009338",42975,444,353
1501761777,2017-08-03T12:02:57Z,BOE004,"39.616333,-96.005226",42975,441,343
1501761770,2017-08-03T12:02:50Z,BOE004,"39.604038,-96.000366",42975,440,338
1501761764,2017-08-03T12:02:44Z,BOE004,"39.593189,-95.994446",42975,440,332
1501761758,2017-08-03T12:02:38Z,BOE004,"39.581909,-95.986534",43000,439,327
1501761752,2017-08-03T12:02:32Z,BOE004,"39.5728,-95.978653",42975,439,321
1501761746,2017-08-03T12:02:26Z,BOE004,"39.563004,-95.968384",43000,439,316
1501761740,2017-08-03T12:02:20Z,BOE004,"39.553528,-95.956085",43000,440,310
1501761734,2017-08-03T12:02:14Z,BOE004,"39.545986,-95.944031",42975,441,303
1501761707,2017-08-03T12:01:47Z,BOE004,"39.521732,-95.880432",42975,445,293
1501761643,2017-08-03T12:00:43Z,BOE004,"39.470387,-95.726501",42975,454,293
1501761581,2017-08-03T11:59:41Z,BOE004,"39.416664,-95.56604",42975,463,292
1501761517,2017-08-03T11:58:37Z,BOE004,"39.362915,-95.40593",42975,463,293
1501761454,2017-08-03T11:57:34Z,BOE004,"39.308121,-95.244301",43000,466,294
1501761392,2017-08-03T11:56:32Z,BOE004,"39.254292,-95.086731",43050,461,293
1501761328,2017-08-03T11:55:28Z,BOE004,"39.199722,-94.926949",42975,463,293
1501761265,2017-08-03T11:54:25Z,BOE004,"39.145542,-94.769531",43000,465,294
1501761202,2017-08-03T11:53:22Z,BOE004,"39.089951,-94.609123",42975,472,294
1501761139,2017-08-03T11:52:19Z,BOE004,"39.033325,-94.446358",42975,473,294
1501761078,2017-08-03T11:51:18Z,BOE004,"38.97884,-94.291077",43000,472,294
1501761015,2017-08-03T11:50:15Z,BOE004,"38.922913,-94.131813",42975,471,294
1501760952,2017-08-03T11:49:12Z,BOE004,"38.865784,-93.970421",43000,471,294
1501760889,2017-08-03T11:48:09Z,BOE004,"38.80883,-93.810608",42975,469,294
1501760827,2017-08-03T11:47:07Z,BOE004,"38.752037,-93.652161",42975,468,294
1501760763,2017-08-03T11:46:03Z,BOE004,"38.695313,-93.494072",42700,467,294
1501760700,2017-08-03T11:45:00Z,BOE004,"38.638359,-93.336365",41850,466,294
1501760637,2017-08-03T11:43:57Z,BOE004,"38.581146,-93.178993",41000,467,294
1501760575,2017-08-03T11:42:55Z,BOE004,"38.523701,-93.0224",41025,470,295
1501760514,2017-08-03T11:41:54Z,BOE004,"38.46793,-92.870178",41000,472,295
1501760451,2017-08-03T11:40:51Z,BOE004,"38.409554,-92.711891",41000,473,295
1501760388,2017-08-03T11:39:48Z,BOE004,"38.350338,-92.552887",40975,474,295
1501760325,2017-08-03T11:38:45Z,BOE004,"38.290833,-92.393036",41000,473,295
1501760264,2017-08-03T11:37:44Z,BOE004,"38.23439,-92.2425",40975,470,295
1501760201,2017-08-03T11:36:41Z,BOE004,"38.175629,-92.086983",40975,468,295
1501760139,2017-08-03T11:35:39Z,BOE004,"38.116226,-91.930313",40975,468,295
1501760078,2017-08-03T11:34:38Z,BOE004,"38.057327,-91.783585",40975,470,300
1501760016,2017-08-03T11:33:36Z,BOE004,"37.982807,-91.637741",40975,470,303
1501759952,2017-08-03T11:32:32Z,BOE004,"37.907089,-91.491982",41000,472,303
1501759889,2017-08-03T11:31:29Z,BOE004,"37.831467,-91.346939",40975,471,303
1501759825,2017-08-03T11:30:25Z,BOE004,"37.755913,-91.202644",40975,469,303
1501759763,2017-08-03T11:29:23Z,BOE004,"37.680218,-91.058929",41000,467,303
1501759699,2017-08-03T11:28:19Z,BOE004,"37.604572,-90.915688",40975,465,303
1501759636,2017-08-03T11:27:16Z,BOE004,"37.528923,-90.772987",41000,463,303
1501759573,2017-08-03T11:26:13Z,BOE004,"37.453884,-90.632195",41000,460,303
1501759510,2017-08-03T11:25:10Z,BOE004,"37.378376,-90.491219",41000,460,304
1501759449,2017-08-03T11:24:09Z,BOE004,"37.307281,-90.3591",41000,460,303
1501759387,2017-08-03T11:23:07Z,BOE004,"37.231934,-90.219727",40975,464,303
1501759324,2017-08-03T11:22:04Z,BOE004,"37.156227,-90.079414",40975,462,304
1501759263,2017-08-03T11:21:03Z,BOE004,"37.083664,-89.946297",41000,462,304
1501759199,2017-08-03T11:19:59Z,BOE004,"37.006142,-89.804573",40975,467,304
1501759136,2017-08-03T11:18:56Z,BOE004,"36.928024,-89.662109",41000,474,304
1501759073,2017-08-03T11:17:53Z,BOE004,"36.848099,-89.516891",40975,472,304
1501759009,2017-08-03T11:16:49Z,BOE004,"36.771286,-89.378281",40975,472,304
1501759001,2017-08-03T11:16:41Z,BOE004,"36.760529,-89.358788",40975,472,304
1501758983,2017-08-03T11:16:23Z,BOE004,"36.730228,-89.297516",40975,466,290
1501758971,2017-08-03T11:16:11Z,BOE004,"36.722214,-89.260651",40975,463,277
1501758951,2017-08-03T11:15:51Z,BOE004,"36.720825,-89.237564",40975,462,268
1501758943,2017-08-03T11:15:43Z,BOE004,"36.721989,-89.214828",40975,461,260
1501758936,2017-08-03T11:15:36Z,BOE004,"36.72496,-89.196335",40975,461,253
1501758882,2017-08-03T11:14:42Z,BOE004,"36.77343,-89.069611",40975,461,243
1501758819,2017-08-03T11:13:39Z,BOE004,"36.83427,-88.91925",41000,459,243
1501758755,2017-08-03T11:12:35Z,BOE004,"36.894333,-88.770233",41000,457,243
1501758692,2017-08-03T11:11:32Z,BOE004,"36.954052,-88.621391",40975,457,243
1501758629,2017-08-03T11:10:29Z,BOE004,"37.013824,-88.471588",41000,457,243
1501758566,2017-08-03T11:09:26Z,BOE004,"37.072998,-88.322716",41000,457,243
1501758503,2017-08-03T11:08:23Z,BOE004,"37.13258,-88.171974",41000,457,243
1501758439,2017-08-03T11:07:19Z,BOE004,"37.191654,-88.021866",41000,455,243
1501758376,2017-08-03T11:06:16Z,BOE004,"37.250061,-87.872742",41000,455,243
1501758312,2017-08-03T11:05:12Z,BOE004,"37.308964,-87.721535",40975,457,244
1501758249,2017-08-03T11:04:09Z,BOE004,"37.367622,-87.57029",41000,458,244
1501758158,2017-08-03T11:02:38Z,BOE004,"37.451202,-87.353584",41000,462,244
1501758149,2017-08-03T11:02:29Z,BOE004,"37.461517,-87.326683",40975,463,244
1501758086,2017-08-03T11:01:26Z,BOE004,"37.51952,-87.175201",41000,467,244
1501758023,2017-08-03T11:00:23Z,BOE004,"37.578003,-87.021767",40975,466,244
1501757959,2017-08-03T10:59:19Z,BOE004,"37.637066,-86.865974",40975,467,244
1501757896,2017-08-03T10:58:16Z,BOE004,"37.696198,-86.709244",40975,465,244
1501757833,2017-08-03T10:57:13Z,BOE004,"37.753773,-86.555962",41000,465,244
1501757772,2017-08-03T10:56:12Z,BOE004,"37.808891,-86.408188",40975,463,244
1501757709,2017-08-03T10:55:09Z,BOE004,"37.866119,-86.254364",41000,462,244
1501757643,2017-08-03T10:54:03Z,BOE004,"37.926498,-86.090912",41000,462,244
1501757577,2017-08-03T10:52:57Z,BOE004,"37.985687,-85.930031",41000,460,245
1501757516,2017-08-03T10:51:56Z,BOE004,"38.039337,-85.783409",41000,458,245
1501757454,2017-08-03T10:50:54Z,BOE004,"38.096786,-85.625572",40975,459,245
1501757390,2017-08-03T10:49:50Z,BOE004,"38.151886,-85.473274",41000,457,245
1501757327,2017-08-03T10:48:47Z,BOE004,"38.207237,-85.32",41000,456,245
1501757264,2017-08-03T10:47:44Z,BOE004,"38.262543,-85.165482",41000,454,245
1501757198,2017-08-03T10:46:38Z,BOE004,"38.318497,-85.005104",41000,451,253
1501757177,2017-08-03T10:46:17Z,BOE004,"38.324688,-84.951126",40975,453,271
1501757141,2017-08-03T10:45:41Z,BOE004,"38.308022,-84.856789",41000,458,286
1501757079,2017-08-03T10:44:39Z,BOE004,"38.271057,-84.697113",41000,456,286
1501757018,2017-08-03T10:43:38Z,BOE004,"38.234329,-84.540329",41000,455,286
1501757012,2017-08-03T10:43:32Z,BOE004,"38.23135,-84.527557",40975,455,286
1501757002,2017-08-03T10:43:22Z,BOE004,"38.224274,-84.499886",40975,457,292
1501756992,2017-08-03T10:43:12Z,BOE004,"38.215618,-84.476204",41000,461,299
1501756981,2017-08-03T10:43:01Z,BOE004,"38.203308,-84.451668",40975,466,307
1501756971,2017-08-03T10:42:51Z,BOE004,"38.189346,-84.430809",41000,471,314
1501756961,2017-08-03T10:42:41Z,BOE004,"38.172184,-84.411362",41000,478,323
1501756952,2017-08-03T10:42:32Z,BOE004,"38.153793,-84.395721",40975,483,331
1501756935,2017-08-03T10:42:15Z,BOE004,"38.120789,-84.37751",40975,493,343
1501756910,2017-08-03T10:41:50Z,BOE004,"38.062592,-84.368629",41000,508,4
1501756904,2017-08-03T10:41:44Z,BOE004,"38.051331,-84.369972",40975,511,8
1501756894,2017-08-03T10:41:34Z,BOE004,"38.027359,-84.376251",40975,518,17
1501756884,2017-08-03T10:41:24Z,BOE004,"38.004364,-84.38694",41000,523,25
1501756874,2017-08-03T10:41:14Z,BOE004,"37.982437,-84.402176",41000,529,34
1501756838,2017-08-03T10:40:38Z,BOE004,"37.917961,-84.477577",40975,533,44
1501756776,2017-08-03T10:39:36Z,BOE004,"37.808624,-84.615181",41000,531,44
1501756714,2017-08-03T10:38:34Z,BOE004,"37.702332,-84.748535",40975,530,44
1501756653,2017-08-03T10:37:33Z,BOE004,"37.595448,-84.882103",41000,531,44
1501756591,2017-08-03T10:36:31Z,BOE004,"37.487492,-85.016205",41000,530,44
1501756529,2017-08-03T10:35:29Z,BOE004,"37.379726,-85.149597",41000,528,44
1501756468,2017-08-03T10:34:28Z,BOE004,"37.272034,-85.28231",40975,530,44
1501756406,2017-08-03T10:33:26Z,BOE004,"37.1647,-85.414101",41000,530,44
1501756342,2017-08-03T10:32:22Z,BOE004,"37.050201,-85.554047",40975,530,44
1501756274,2017-08-03T10:31:14Z,BOE004,"36.929935,-85.700287",41000,527,44
1501756211,2017-08-03T10:30:11Z,BOE004,"36.822403,-85.830452",41000,527,44
1501756150,2017-08-03T10:29:10Z,BOE004,"36.715565,-85.959366",40975,526,44
1501756086,2017-08-03T10:28:06Z,BOE004,"36.604351,-86.093071",41000,523,43
1501755998,2017-08-03T10:26:38Z,BOE004,"36.450962,-86.276398",41000,521,43
1501755944,2017-08-03T10:25:44Z,BOE004,"36.358231,-86.386551",40975,523,43
1501755881,2017-08-03T10:24:41Z,BOE004,"36.246967,-86.518387",41000,524,43
1501755820,2017-08-03T10:23:40Z,BOE004,"36.140503,-86.643852",41000,525,43
1501755755,2017-08-03T10:22:35Z,BOE004,"36.026001,-86.778374",40975,525,43
1501755690,2017-08-03T10:21:30Z,BOE004,"35.911469,-86.912613",41000,526,43
1501755626,2017-08-03T10:20:26Z,BOE004,"35.800049,-87.043137",40975,522,43
1501755620,2017-08-03T10:20:20Z,BOE004,"35.788616,-87.056427",40975,522,43
1501755614,2017-08-03T10:20:14Z,BOE004,"35.778992,-87.067627",40975,522,43
1501755608,2017-08-03T10:20:08Z,BOE004,"35.766735,-87.081497",41000,519,39
1501755602,2017-08-03T10:20:02Z,BOE004,"35.755188,-87.092628",41000,517,34
1501755596,2017-08-03T10:19:56Z,BOE004,"35.744843,-87.101044",41000,516,30
1501755590,2017-08-03T10:19:50Z,BOE004,"35.732101,-87.109657",41000,512,25
1501755579,2017-08-03T10:19:39Z,BOE004,"35.704559,-87.122559",40975,505,14
1501755559,2017-08-03T10:19:19Z,BOE004,"35.662228,-87.130112",40975,496,359
1501755553,2017-08-03T10:19:13Z,BOE004,"35.647144,-87.129471",40975,491,353
1501755547,2017-08-03T10:19:07Z,BOE004,"35.633179,-87.127365",40975,487,348
1501755541,2017-08-03T10:19:01Z,BOE004,"35.619492,-87.123802",40975,485,344
1501755534,2017-08-03T10:18:54Z,BOE004,"35.605179,-87.118439",41000,480,339
1501755526,2017-08-03T10:18:46Z,BOE004,"35.588837,-87.110023",40975,476,332
1501755519,2017-08-03T10:18:39Z,BOE004,"35.576431,-87.101837",40975,472,327
1501755513,2017-08-03T10:18:33Z,BOE004,"35.564606,-87.092247",40975,470,323
1501755454,2017-08-03T10:17:34Z,BOE004,"35.478928,-86.982079",40975,463,311
1501755390,2017-08-03T10:16:30Z,BOE004,"35.38673,-86.85598",40975,464,312
1501755384,2017-08-03T10:16:24Z,BOE004,"35.375652,-86.84137",41000,462,312
1501755377,2017-08-03T10:16:17Z,BOE004,"35.367691,-86.830734",41000,461,310
1501755371,2017-08-03T10:16:11Z,BOE004,"35.359684,-86.818871",41000,457,305
1501755365,2017-08-03T10:16:05Z,BOE004,"35.352402,-86.806473",41000,456,302
1501755358,2017-08-03T10:15:58Z,BOE004,"35.344666,-86.791138",41000,452,298
1501755350,2017-08-03T10:15:50Z,BOE004,"35.336452,-86.771309",41000,450,293
1501755343,2017-08-03T10:15:43Z,BOE004,"35.331757,-86.757492",41000,447,289
1501755337,2017-08-03T10:15:37Z,BOE004,"35.327271,-86.741241",41000,445,285
1501755331,2017-08-03T10:15:31Z,BOE004,"35.324165,-86.726891",41000,443,281
1501755303,2017-08-03T10:15:03Z,BOE004,"35.318985,-86.658897",40975,439,271
1501755297,2017-08-03T10:14:57Z,BOE004,"35.318527,-86.642532",40975,439,271
1501755291,2017-08-03T10:14:51Z,BOE004,"35.318253,-86.628685",40975,439,271
1501755284,2017-08-03T10:14:44Z,BOE004,"35.317692,-86.613052",40975,440,274
1501755278,2017-08-03T10:14:38Z,BOE004,"35.316238,-86.597504",40975,442,279
1501755272,2017-08-03T10:14:32Z,BOE004,"35.313736,-86.581497",40975,443,283
1501755266,2017-08-03T10:14:26Z,BOE004,"35.310246,-86.56601",41000,446,288
1501755259,2017-08-03T10:14:19Z,BOE004,"35.305916,-86.551285",41000,448,292
1501755253,2017-08-03T10:14:13Z,BOE004,"35.300655,-86.536911",40975,452,297
1501755247,2017-08-03T10:14:07Z,BOE004,"35.294651,-86.523468",40975,454,301
1501755241,2017-08-03T10:14:01Z,BOE004,"35.287762,-86.510498",40975,457,305
1501755235,2017-08-03T10:13:55Z,BOE004,"35.280212,-86.498337",40975,461,310
1501755229,2017-08-03T10:13:49Z,BOE004,"35.270828,-86.485458",41000,465,315
1501755222,2017-08-03T10:13:42Z,BOE004,"35.260994,-86.47403",41000,469,319
1501755216,2017-08-03T10:13:36Z,BOE004,"35.250519,-86.463631",41000,472,324
1501755210,2017-08-03T10:13:30Z,BOE004,"35.240044,-86.454865",40975,476,328
1501755204,2017-08-03T10:13:24Z,BOE004,"35.22757,-86.446091",40975,481,333
1501755195,2017-08-03T10:13:15Z,BOE004,"35.209412,-86.436142",40975,487,340
1501755188,2017-08-03T10:13:08Z,BOE004,"35.196144,-86.430756",41000,492,345
1501755167,2017-08-03T10:12:47Z,BOE004,"35.147404,-86.422806",40975,507,1
1501755161,2017-08-03T10:12:41Z,BOE004,"35.133041,-86.423782",41000,511,6
1501755154,2017-08-03T10:12:34Z,BOE004,"35.118027,-86.426414",40975,515,11
1501755146,2017-08-03T10:12:26Z,BOE004,"35.095547,-86.433624",41000,522,19
1501755139,2017-08-03T10:12:19Z,BOE004,"35.082001,-86.439972",41000,526,25
1501755133,2017-08-03T10:12:13Z,BOE004,"35.068035,-86.44838",40975,528,29
1501755127,2017-08-03T10:12:07Z,BOE004,"35.055836,-86.457367",40975,531,34
1501755121,2017-08-03T10:12:01Z,BOE004,"35.042801,-86.469154",40975,535,40
1501755114,2017-08-03T10:11:54Z,BOE004,"35.03009,-86.483086",40975,538,46
1501755108,2017-08-03T10:11:48Z,BOE004,"35.021622,-86.494186",40975,539,50
1501755102,2017-08-03T10:11:42Z,BOE004,"35.011333,-86.510239",40975,540,55
1501755096,2017-08-03T10:11:36Z,BOE004,"35.003403,-86.525406",40975,542,61
1501755089,2017-08-03T10:11:29Z,BOE004,"34.995438,-86.544411",40975,542,67
1501755083,2017-08-03T10:11:23Z,BOE004,"34.990105,-86.560532",41000,542,71
1501755037,2017-08-03T10:10:37Z,BOE004,"34.985962,-86.699844",40975,536,95
1501754974,2017-08-03T10:09:34Z,BOE004,"35.001045,-86.887039",40975,536,95
1501754913,2017-08-03T10:08:33Z,BOE004,"35.015717,-87.070297",40975,534,95
1501754850,2017-08-03T10:07:30Z,BOE004,"35.030685,-87.261322",40975,530,95
1501754825,2017-08-03T10:07:05Z,BOE004,"35.035034,-87.336319",40975,533,86
1501754819,2017-08-03T10:06:59Z,BOE004,"35.033817,-87.353958",41000,534,81
1501754812,2017-08-03T10:06:52Z,BOE004,"35.031418,-87.371468",40975,535,76
1501754806,2017-08-03T10:06:46Z,BOE004,"35.027767,-87.388687",41000,536,71
1501754800,2017-08-03T10:06:40Z,BOE004,"35.023018,-87.405228",40975,536,67
1501754794,2017-08-03T10:06:34Z,BOE004,"35.016033,-87.423874",40975,536,61
1501754788,2017-08-03T10:06:28Z,BOE004,"35.008633,-87.43956",41000,535,56
1501754782,2017-08-03T10:06:22Z,BOE004,"35.00029,-87.45414",40975,534,51
1501754776,2017-08-03T10:06:16Z,BOE004,"34.990814,-87.467987",41000,532,47
1501754770,2017-08-03T10:06:10Z,BOE004,"34.98061,-87.48053",40975,531,42
1501754763,2017-08-03T10:06:03Z,BOE004,"34.967808,-87.493629",41000,529,36
1501754757,2017-08-03T10:05:57Z,BOE004,"34.956215,-87.503471",41000,527,31
1501754751,2017-08-03T10:05:51Z,BOE004,"34.94141,-87.513771",41000,523,25
1501754745,2017-08-03T10:05:45Z,BOE004,"34.928879,-87.52079",41000,521,21
1501754739,2017-08-03T10:05:39Z,BOE004,"34.915329,-87.526787",40975,518,16
1501754706,2017-08-03T10:05:06Z,BOE004,"34.837509,-87.540131",41000,511,5
1501754644,2017-08-03T10:04:04Z,BOE004,"34.691799,-87.556114",40975,514,5
1501754583,2017-08-03T10:03:03Z,BOE004,"34.547424,-87.571907",40975,513,5
1501754522,2017-08-03T10:02:02Z,BOE004,"34.402908,-87.587662",41000,512,5
1501754461,2017-08-03T10:01:01Z,BOE004,"34.257187,-87.603546",41000,516,5
1501754399,2017-08-03T09:59:59Z,BOE004,"34.10957,-87.619461",41000,518,5
1501754338,2017-08-03T09:58:58Z,BOE004,"33.966339,-87.634911",40975,519,5
1501754277,2017-08-03T09:57:57Z,BOE004,"33.819271,-87.650757",41000,519,5
1501754216,2017-08-03T09:56:56Z,BOE004,"33.674168,-87.66626",41000,517,5
1501754155,2017-08-03T09:55:55Z,BOE004,"33.528923,-87.68177",40975,512,5
1501754094,2017-08-03T09:54:54Z,BOE004,"33.383835,-87.697212",41000,513,5
1501754033,2017-08-03T09:53:53Z,BOE004,"33.240673,-87.712379",41000,513,5
1501753972,2017-08-03T09:52:52Z,BOE004,"33.094299,-87.727921",41000,509,5
1501753908,2017-08-03T09:51:48Z,BOE004,"32.946075,-87.743515",41000,507,5
1501753839,2017-08-03T09:50:39Z,BOE004,"32.786133,-87.760269",40975,509,5
1501753748,2017-08-03T09:49:08Z,BOE004,"32.569153,-87.783012",41000,508,5
1501753697,2017-08-03T09:48:17Z,BOE004,"32.449905,-87.795425",41000,506,5
1501753630,2017-08-03T09:47:10Z,BOE004,"32.293892,-87.811646",40975,504,4
1501753568,2017-08-03T09:46:08Z,BOE004,"32.151169,-87.826523",40975,501,5
1501753507,2017-08-03T09:45:07Z,BOE004,"32.010761,-87.841133",41000,500,5
1501753446,2017-08-03T09:44:06Z,BOE004,"31.868824,-87.855537",41000,498,4
1501753384,2017-08-03T09:43:04Z,BOE004,"31.725403,-87.87011",40975,500,5
1501753378,2017-08-03T09:42:58Z,BOE004,"31.7132,-87.871346",40975,499,5
1501753372,2017-08-03T09:42:52Z,BOE004,"31.698908,-87.872826",41000,499,5
1501753366,2017-08-03T09:42:46Z,BOE004,"31.685081,-87.87442",41000,501,7
1501753360,2017-08-03T09:42:40Z,BOE004,"31.669487,-87.877663",40975,506,13
1501753353,2017-08-03T09:42:33Z,BOE004,"31.655685,-87.882118",40975,509,18
1501753347,2017-08-03T09:42:27Z,BOE004,"31.643045,-87.88755",41000,512,23
1501753341,2017-08-03T09:42:21Z,BOE004,"31.628677,-87.89563",41000,516,29
1501753335,2017-08-03T09:42:15Z,BOE004,"31.616364,-87.904251",41000,518,34
1501753328,2017-08-03T09:42:08Z,BOE004,"31.604691,-87.914162",40975,521,39
1501753322,2017-08-03T09:42:02Z,BOE004,"31.593109,-87.926064",41000,523,45
1501753316,2017-08-03T09:41:56Z,BOE004,"31.582809,-87.938828",40975,525,50
1501753310,2017-08-03T09:41:50Z,BOE004,"31.573404,-87.952972",40975,526,56
1501753304,2017-08-03T09:41:44Z,BOE004,"31.565489,-87.967361",40975,527,61
1501753298,2017-08-03T09:41:38Z,BOE004,"31.558685,-87.982826",41000,528,66
1501753291,2017-08-03T09:41:31Z,BOE004,"31.553329,-87.998116",40975,527,70
1501753285,2017-08-03T09:41:25Z,BOE004,"31.54887,-88.015373",40975,527,76
1501753279,2017-08-03T09:41:19Z,BOE004,"31.545984,-88.031525",40975,526,82
1501753273,2017-08-03T09:41:13Z,BOE004,"31.544308,-88.049103",40975,526,87
1501753267,2017-08-03T09:41:07Z,BOE004,"31.543983,-88.067833",40975,524,92
1501753261,2017-08-03T09:41:01Z,BOE004,"31.54509,-88.084503",41000,523,97
1501753255,2017-08-03T09:40:55Z,BOE004,"31.547333,-88.100655",40975,521,102
1501753248,2017-08-03T09:40:48Z,BOE004,"31.551315,-88.118645",41000,519,108
1501753208,2017-08-03T09:40:08Z,BOE004,"31.59626,-88.216423",41000,517,120
1501753147,2017-08-03T09:39:07Z,BOE004,"31.670837,-88.362816",40975,515,120
1501753086,2017-08-03T09:38:06Z,BOE004,"31.744858,-88.508766",40975,513,120
1501753080,2017-08-03T09:38:00Z,BOE004,"31.752411,-88.523575",40975,514,120
1501753074,2017-08-03T09:37:54Z,BOE004,"31.759798,-88.538162",41000,513,120
